600 600
60000 60000 50000000
379 179 0 66
7 484 0 9
318 494 0 100
102 151 0 17
50 257 0 89
309 224 0 31
523 488 0 54
129 468 0 41
260 181 0 73
480 526 0 46
174 32 0 67
510 208 0 47
517 526 0 8
254 61 0 56
9 99 0 71
142 267 0 29
151 470 0 40
365 514 0 17
569 14 0 97
498 186 0 72
348 73 0 81
595 538 0 70
437 149 0 37
178 127 0 6
18 458 0 94
190 185 0 89
294 350 0 22
544 31 0 68
171 1 0 48
440 451 0 32
492 241 0 26
105 400 0 46
437 237 0 96
268 372 0 20
280 342 0 87
83 453 0 12
374 190 0 3
575 255 0 36
520 467 0 60
395 44 0 83
274 342 0 55
490 0 0 63
26 369 0 76
436 391 0 61
198 541 0 87
385 430 0 93
501 246 0 47
435 275 0 59
32 598 0 58
461 237 0 50
574 528 0 80
324 432 0 29
312 579 0 62
61 321 0 76
410 78 0 82
457 105 0 43
470 50 0 1
489 151 0 55
309 485 0 55
16 384 0 58
197 545 0 51
250 529 0 82
224 68 0 98
551 216 0 79
438 481 0 20
90 269 0 27
90 212 0 54
330 140 0 22
498 201 0 3
388 341 0 94
102 27 0 0
20 167 0 31
484 489 0 100
491 231 0 58
432 79 0 98
55 569 0 100
357 57 0 94
36 395 0 65
406 90 0 97
289 428 0 0
243 335 0 51
354 23 0 41
106 213 0 50
482 344 0 26
347 142 0 18
4 565 0 63
102 239 0 56
155 414 0 64
130 496 0 28
381 101 0 70
358 558 0 20
478 37 0 29
56 317 0 61
196 222 0 6
412 306 0 84
512 411 0 21
383 444 0 98
369 329 0 87
491 515 0 91
585 490 0 34
133 517 0 44
3 23 0 4
180 4 0 18
34 307 0 42
433 129 0 32
534 46 0 17
208 252 0 87
324 478 0 79
331 422 0 12
413 18 0 28
172 556 0 25
478 560 0 32
281 376 0 77
143 253 0 83
363 164 0 30
22 253 0 45
115 579 0 15
174 588 0 68
229 110 0 23
211 54 0 72
463 252 0 68
17 597 0 70
291 413 0 39
146 4 0 8
255 320 0 86
79 447 0 18
532 545 0 9
491 261 0 22
290 30 0 1
31 259 0 8
39 288 0 51
246 46 0 19
43 487 0 90
297 372 0 11
551 213 0 36
438 399 0 2
586 489 0 64
79 219 0 46
314 439 0 6
68 171 0 24
26 299 0 47
66 11 0 24
472 424 0 34
476 69 0 15
237 488 0 35
70 98 0 78
279 10 0 51
146 198 0 74
201 223 0 96
188 241 0 28
347 484 0 73
441 530 0 97
246 467 0 86
434 508 0 28
360 152 0 31
272 430 0 85
13 542 0 89
58 63 0 64
253 219 0 64
375 166 0 91
381 465 0 16
577 166 0 26
370 48 0 80
526 499 0 4
15 565 0 48
364 562 0 64
565 359 0 53
12 86 0 96
7 488 0 0
385 95 0 47
24 481 0 8
550 65 0 65
130 20 0 75
1 128 0 100
263 38 0 99
468 452 0 31
498 203 0 85
206 196 0 26
526 200 0 58
528 107 0 95
98 553 0 77
558 539 0 61
549 2 0 96
352 342 0 83
277 300 0 78
193 193 0 60
151 29 0 27
311 153 0 50
506 218 0 14
191 237 0 98
155 431 0 0
258 109 0 59
128 157 0 50
282 345 0 27
137 34 0 42
96 134 0 32
350 558 0 48
211 306 0 2
506 444 0 34
314 210 0 18
465 11 0 83
4 49 0 57
495 5 0 93
501 207 0 4
327 574 0 47
357 376 0 30
131 97 0 42
90 431 0 52
328 348 0 92
541 324 0 33
98 524 0 19
146 231 0 19
365 115 0 48
304 487 0 23
88 428 0 71
383 76 0 44
352 19 0 19
145 122 0 44
226 36 0 15
473 355 0 93
280 405 0 25
462 345 0 37
477 214 0 6
216 538 0 11
581 433 0 28
116 349 0 39
464 189 0 84
269 156 0 86
175 284 0 32
343 26 0 76
49 296 0 35
518 116 0 5
269 298 0 51
26 222 0 80
346 391 0 83
383 431 0 49
388 191 0 54
155 592 0 39
414 14 0 24
341 37 0 11
548 62 0 88
495 73 0 36
300 73 0 93
106 453 0 24
15 268 0 16
366 75 0 38
40 381 0 85
54 439 0 48
350 136 0 26
495 373 0 24
505 312 0 36
60 227 0 41
125 415 0 97
323 144 0 0
439 354 0 99
236 39 0 10
432 12 0 34
520 324 0 82
512 198 0 45
127 384 0 47
305 113 0 30
367 267 0 17
197 195 0 40
212 432 0 54
32 82 0 85
226 189 0 36
456 531 0 58
526 179 0 27
48 503 0 12
539 547 0 55
566 530 0 39
140 573 0 64
595 460 0 91
500 572 0 94
395 481 0 5
418 553 0 75
63 338 0 72
463 142 0 51
244 263 0 12
105 98 0 32
576 116 0 31
111 538 0 34
203 271 0 33
396 43 0 50
170 125 0 71
476 92 0 89
255 319 0 81
392 337 0 9
451 184 0 2
351 181 0 30
516 28 0 100
357 511 0 88
543 210 0 11
53 332 0 88
34 543 0 41
44 94 0 62
156 229 0 33
158 527 0 82
14 498 0 41
23 332 0 76
35 268 0 54
502 429 0 39
60 264 0 69
158 484 0 19
303 288 0 9
267 327 0 26
422 150 0 86
65 527 0 87
176 264 0 46
256 310 0 30
145 577 0 37
96 402 0 86
118 394 0 81
37 175 0 28
565 163 0 29
471 115 0 9
411 313 0 53
369 88 0 67
14 46 0 61
458 464 0 82
588 203 0 98
570 524 0 96
43 58 0 40
287 482 0 11
378 123 0 18
319 428 0 78
503 482 0 30
56 543 0 27
264 224 0 48
426 183 0 39
369 514 0 42
173 132 0 16
485 332 0 64
50 239 0 79
470 533 0 80
80 295 0 54
3 420 0 65
109 499 0 13
113 94 0 1
222 531 0 68
515 273 0 13
158 355 0 6
463 81 0 52
278 283 0 28
261 359 0 25
535 251 0 72
132 85 0 25
239 8 0 86
227 339 0 16
13 407 0 90
72 384 0 60
352 324 0 34
489 364 0 42
157 421 0 27
422 564 0 77
300 315 0 63
63 360 0 38
315 444 0 62
241 293 0 66
70 237 0 36
270 550 0 83
451 465 0 61
38 276 0 35
236 221 0 51
194 402 0 9
449 274 0 19
57 496 0 86
164 389 0 4
261 183 0 23
534 11 0 57
83 370 0 15
535 226 0 39
589 593 0 39
361 325 0 90
546 58 0 23
89 528 0 63
43 84 0 85
461 468 0 48
557 83 0 79
0 149 0 99
143 307 0 62
137 209 0 3
73 414 0 71
77 72 0 7
501 355 0 17
148 22 0 66
410 233 0 76
81 572 0 5
413 444 0 41
385 558 0 1
95 533 0 5
404 161 0 6
19 67 0 70
336 64 0 66
58 85 0 86
384 529 0 43
69 479 0 70
587 231 0 16
433 385 0 35
502 62 0 91
407 55 0 29
167 183 0 55
520 546 0 48
396 263 0 43
96 429 0 78
279 579 0 11
309 511 0 59
499 320 0 76
65 393 0 23
173 580 0 9
586 464 0 12
193 222 0 42
218 485 0 84
154 175 0 9
228 573 0 69
439 438 0 7
336 216 0 61
174 532 0 90
590 471 0 38
579 281 0 5
565 251 0 94
572 213 0 0
95 190 0 52
196 404 0 6
369 114 0 40
174 234 0 54
218 581 0 66
87 544 0 87
79 351 0 63
236 175 0 1
491 47 0 86
51 588 0 14
560 106 0 93
294 466 0 6
340 282 0 63
317 54 0 59
95 269 0 52
432 268 0 95
550 468 0 2
468 196 0 76
457 85 0 69
263 292 0 9
51 369 0 64
465 365 0 92
39 339 0 47
141 459 0 22
278 147 0 72
147 535 0 17
87 237 0 80
361 262 0 5
214 472 0 96
404 552 0 36
6 556 0 64
526 481 0 25
447 13 0 51
206 263 0 92
76 287 0 81
454 570 0 15
593 70 0 52
328 373 0 5
507 237 0 6
120 500 0 98
516 509 0 67
385 314 0 12
515 124 0 23
452 470 0 66
296 567 0 97
39 211 0 73
557 369 0 0
16 35 0 19
469 0 0 3
29 131 0 76
150 423 0 38
594 466 0 64
490 325 0 58
590 130 0 55
463 407 0 100
86 35 0 85
340 492 0 4
345 143 0 67
173 383 0 84
354 460 0 81
456 327 0 18
553 29 0 11
555 263 0 62
146 322 0 59
545 260 0 16
69 109 0 95
583 41 0 22
334 133 0 27
55 172 0 94
348 476 0 24
275 486 0 41
13 237 0 24
182 271 0 90
173 60 0 27
206 360 0 16
82 388 0 76
337 483 0 69
282 588 0 91
229 338 0 2
460 445 0 68
314 377 0 98
49 366 0 2
158 315 0 49
466 146 0 71
60 21 0 88
13 17 0 84
238 540 0 37
145 375 0 73
42 356 0 57
448 523 0 96
409 41 0 32
25 260 0 9
448 44 0 31
534 366 0 61
144 109 0 2
565 187 0 66
556 298 0 15
222 260 0 90
287 495 0 85
311 415 0 9
576 587 0 30
111 395 0 20
54 357 0 52
273 200 0 90
154 154 0 81
368 304 0 58
456 45 0 2
225 429 0 81
429 406 0 20
449 213 0 88
84 37 0 70
532 444 0 91
455 493 0 42
152 405 0 21
221 159 0 69
222 155 0 34
223 170 0 71
367 233 0 33
322 568 0 61
543 242 0 79
437 261 0 93
452 506 0 28
55 594 0 93
348 507 0 69
363 385 0 48
393 6 0 15
434 479 0 46
567 423 0 100
443 325 0 69
7 270 0 90
84 107 0 93
532 177 0 81
233 511 0 69
556 427 0 2
417 581 0 24
247 229 0 32
303 204 0 26
592 306 0 17
251 210 0 72
290 50 0 30
557 159 0 19
336 299 0 45
73 265 0 31
479 240 0 44
499 197 0 11
324 420 0 70
447 534 0 48
336 520 0 20
593 49 0 33
200 196 0 76
327 586 0 43
466 510 0 4
317 399 0 6
495 359 0 40
325 40 0 16
509 169 0 82
555 114 0 65
89 469 0 68
363 273 0 47
556 119 0 6
180 187 0 91
44 545 0 2
360 41 0 22
341 489 0 62
394 560 0 87
39 257 0 53
207 125 0 22
84 32 0 67
372 387 0 15
446 570 0 77
404 592 0 94
168 355 0 7
12 588 0 70
411 549 0 63
586 239 0 92
576 549 0 49
513 405 0 82
128 139 0 8
497 145 0 32
515 26 0 9
561 342 0 19
536 573 0 47
99 362 0 57
276 566 0 62
41 8 0 17
182 261 0 8
273 398 0 67
262 582 0 77
521 428 0 51
169 180 0 68
418 121 0 58
522 349 0 38
147 195 0 92
552 499 0 6
312 544 0 15
272 405 0 14
324 202 0 21
383 136 0 96
418 457 0 18
445 299 0 22
231 10 0 76
231 450 0 31
237 289 0 56
20 563 0 84
190 304 0 3
554 339 0 48
228 396 0 90
544 303 0 26
509 535 0 87
440 442 0 54
55 124 0 14
22 353 0 19
340 91 0 76
465 432 0 40
491 401 0 26
366 68 0 99
119 427 0 29
94 545 0 54
222 167 0 98
28 321 0 2
580 347 0 43
240 121 0 13
427 91 0 37
149 201 0 44
252 552 0 44
584 199 0 42
86 553 0 63
479 281 0 5
389 428 0 0
252 472 0 74
424 475 0 100
358 219 0 27
583 542 0 14
402 190 0 37
115 358 0 41
346 100 0 76
523 546 0 26
509 401 0 85
121 19 0 63
520 21 0 10
530 241 0 55
427 184 0 67
294 251 0 98
280 191 0 53
371 266 0 96
83 16 0 69
551 231 0 24
211 157 0 50
298 336 0 78
595 422 0 36
226 47 0 24
323 170 0 9
432 272 0 90
542 146 0 39
181 210 0 61
502 524 0 17
42 16 0 39
10 381 0 62
91 199 0 42
287 279 0 51
508 541 0 25
243 165 0 81
143 271 0 16
509 273 0 90
127 521 0 7
206 299 0 33
481 6 0 63
115 256 0 95
489 324 0 10
346 514 0 73
171 446 0 65
535 313 0 84
597 51 0 36
32 367 0 35
208 257 0 68
591 62 0 91
247 506 0 67
552 272 0 23
15 213 0 23
318 78 0 10
258 567 0 59
553 464 0 56
451 576 0 84
446 482 0 20
264 411 0 69
499 500 0 33
484 137 0 58
140 446 0 77
367 494 0 41
442 47 0 63
235 14 0 8
33 328 0 17
9 284 0 33
165 470 0 84
557 359 0 55
99 278 0 91
376 405 0 70
461 312 0 1
54 311 0 63
575 583 0 65
436 105 0 48
529 61 0 73
521 44 0 48
221 75 0 9
469 198 0 67
351 170 0 83
287 553 0 40
126 545 0 98
250 416 0 96
245 202 0 60
266 15 0 48
496 245 0 18
374 129 0 8
178 66 0 6
389 139 0 37
9 549 0 93
428 535 0 77
310 254 0 4
411 172 0 81
18 485 0 92
350 430 0 61
128 125 0 55
434 313 0 98
530 158 0 77
494 250 0 7
98 107 0 40
128 34 0 79
574 359 0 4
530 520 0 37
563 70 0 5
99 504 0 46
500 34 0 56
425 207 0 94
194 249 0 14
126 362 0 98
148 512 0 2
448 527 0 48
73 137 0 59
209 163 0 12
500 90 0 67
546 561 0 63
597 406 0 3
472 87 0 89
149 361 0 60
151 41 0 26
562 331 0 3
269 330 0 0
455 220 0 94
189 498 0 54
349 125 0 5
254 560 0 59
550 82 0 7
343 400 0 70
233 104 0 96
110 200 0 90
294 58 0 65
418 345 0 10
464 437 0 84
262 526 0 44
386 44 0 90
238 259 0 87
414 43 0 19
421 59 0 41
30 401 0 62
390 299 0 55
160 115 0 17
308 560 0 48
506 484 0 24
9 75 0 31
297 537 0 8
100 138 0 94
58 514 0 6
178 423 0 1
185 155 0 39
589 319 0 61
589 108 0 88
315 506 0 31
252 447 0 36
433 481 0 11
21 231 0 5
0 370 0 45
565 25 0 20
499 485 0 81
492 162 0 64
213 281 0 18
93 542 0 83
533 9 0 59
17 561 0 46
107 80 0 43
233 22 0 27
130 81 0 16
463 483 0 95
348 212 0 97
22 298 0 1
26 475 0 97
427 276 0 36
508 585 0 83
527 205 0 6
485 488 0 81
567 179 0 39
164 588 0 42
362 395 0 13
534 433 0 25
283 418 0 81
196 44 0 15
286 417 0 44
213 523 0 81
277 191 0 81
0 161 0 75
60 3 0 29
495 546 0 20
350 323 0 38
510 430 0 95
563 286 0 44
533 126 0 94
198 71 0 54
49 378 0 20
466 198 0 14
526 425 0 87
2 187 0 55
460 466 0 90
242 404 0 22
17 350 0 96
125 595 0 34
432 104 0 60
411 517 0 28
378 26 0 14
265 520 0 79
560 450 0 57
130 218 0 32
86 81 0 40
306 2 0 38
526 7 0 27
493 551 0 44
252 407 0 78
35 63 0 93
367 516 0 68
579 96 0 13
527 56 0 12
426 492 0 98
254 478 0 28
512 261 0 47
192 436 0 68
167 344 0 68
13 162 0 0
339 122 0 58
375 250 0 63
136 468 0 56
534 115 0 53
261 100 0 12
447 156 0 43
88 86 0 28
411 32 0 10
278 268 0 39
113 282 0 42
139 153 0 89
279 317 0 67
14 530 0 83
191 222 0 29
210 386 0 2
318 419 0 22
263 358 0 79
321 3 0 74
478 242 0 47
421 396 0 91
135 404 0 44
435 222 0 31
552 21 0 98
50 313 0 6
278 423 0 78
575 131 0 71
321 369 0 71
85 563 0 66
162 173 0 24
257 211 0 47
437 102 0 12
209 63 0 85
592 247 0 43
546 471 0 49
411 468 0 21
190 169 0 44
237 176 0 83
77 198 0 35
175 122 0 67
294 444 0 78
420 93 0 43
418 423 0 71
34 144 0 43
336 295 0 85
499 28 0 15
236 324 0 66
405 516 0 59
333 56 0 7
574 519 0 38
288 364 0 71
8 279 0 30
203 543 0 79
137 436 0 70
211 466 0 91
304 413 0 8
211 183 0 10
576 234 0 2
374 218 0 63
546 19 0 26
180 420 0 52
26 544 0 6
478 355 0 9
260 14 0 72
569 117 0 95
28 436 0 73
26 244 0 12
163 9 0 39
154 17 0 15
334 81 0 60
228 149 0 36
563 248 0 5
167 217 0 48
106 40 0 84
431 57 0 33
563 214 0 94
239 258 0 84
66 312 0 54
352 546 0 69
255 441 0 9
108 258 0 24
327 61 0 33
383 14 0 91
275 29 0 79
124 453 0 87
367 31 0 55
378 194 0 91
428 511 0 45
411 595 0 64
303 335 0 75
38 473 0 12
110 529 0 18
148 260 0 64
480 282 0 19
112 442 0 51
550 63 0 39
570 579 0 98
580 260 0 84
293 484 0 59
40 408 0 81
520 354 0 98
153 307 0 88
278 401 0 25
288 326 0 17
10 329 0 86
140 552 0 76
366 443 0 12
540 179 0 30
237 246 0 95
387 203 0 33
202 88 0 41
216 386 0 73
392 540 0 91
330 409 0 0
376 480 0 96
516 6 0 59
329 519 0 9
62 283 0 9
68 93 0 11
332 343 0 69
286 12 0 62
599 217 0 84
504 248 0 17
156 574 0 67
564 384 0 67
345 591 0 56
224 36 0 64
29 11 0 3
199 135 0 6
48 243 0 42
456 214 0 34
538 322 0 31
485 407 0 50
446 69 0 99
209 466 0 27
395 132 0 62
155 330 0 73
356 494 0 65
158 118 0 13
303 329 0 81
35 415 0 96
580 15 0 81
237 355 0 65
133 594 0 46
62 421 0 3
50 587 0 70
70 150 0 99
368 333 0 31
373 446 0 15
234 319 0 34
517 71 0 42
449 129 0 26
558 425 0 84
475 316 0 9
33 130 0 100
441 425 0 14
485 399 0 45
401 149 0 42
356 563 0 60
108 348 0 75
440 274 0 73
14 179 0 54
500 182 0 64
232 406 0 56
233 505 0 49
81 386 0 6
144 101 0 6
304 212 0 46
509 415 0 15
295 221 0 34
363 176 0 12
142 469 0 48
184 433 0 39
230 493 0 27
10 410 0 27
558 115 0 80
482 561 0 58
56 445 0 28
125 167 0 67
63 8 0 80
112 10 0 15
386 234 0 92
583 509 0 15
174 311 0 30
349 21 0 37
207 119 0 19
20 566 0 34
473 210 0 33
486 555 0 29
231 463 0 53
304 65 0 82
240 282 0 60
408 569 0 1
334 69 0 94
252 473 0 14
86 517 0 71
41 3 0 90
221 488 0 15
27 573 0 72
264 133 0 86
321 305 0 40
295 158 0 90
92 151 0 92
135 238 0 53
277 338 0 81
256 269 0 70
398 38 0 96
359 571 0 13
533 559 0 98
55 412 0 77
79 223 0 23
541 38 0 68
322 302 0 13
482 258 0 5
136 32 0 38
297 40 0 34
121 35 0 70
462 144 0 95
104 542 0 44
393 27 0 89
339 44 0 21
142 560 0 100
24 96 0 97
484 391 0 84
283 204 0 58
19 56 0 88
291 209 0 60
577 596 0 66
559 234 0 20
544 19 0 21
203 90 0 93
286 263 0 46
575 476 0 87
172 1 0 5
361 584 0 83
549 46 0 22
559 45 0 98
275 413 0 32
519 561 0 68
102 562 0 75
277 116 0 62
111 230 0 31
519 163 0 65
513 510 0 20
269 147 0 54
47 84 0 52
580 223 0 0
243 242 0 99
139 35 0 89
201 238 0 59
262 146 0 37
139 534 0 7
234 169 0 52
19 563 0 33
243 237 0 51
346 149 0 55
208 509 0 90
87 42 0 88
538 216 0 70
252 421 0 77
472 408 0 81
9 242 0 18
511 180 0 98
269 381 0 54
364 292 0 16
342 274 0 15
144 49 0 4
40 550 0 13
471 317 0 33
571 438 0 7
111 180 0 80
418 130 0 50
223 41 0 54
422 322 0 7
286 103 0 55
381 54 0 53
79 48 0 89
384 581 0 20
151 104 0 2
29 212 0 12
244 596 0 29
386 365 0 25
356 575 0 5
591 341 0 68
415 167 0 16
485 330 0 14
321 35 0 8
405 224 0 32
323 76 0 41
324 368 0 10
160 361 0 2
571 403 0 95
310 300 0 53
98 105 0 61
18 19 0 57
547 286 0 19
91 246 0 87
358 479 0 40
341 274 0 51
535 265 0 17
223 533 0 87
57 578 0 34
423 283 0 35
31 344 0 4
32 440 0 31
594 39 0 85
67 187 0 94
276 491 0 32
11 200 0 74
273 507 0 9
378 137 0 24
436 405 0 12
254 237 0 80
492 279 0 38
375 400 0 99
598 205 0 92
21 96 0 47
179 339 0 48
43 299 0 39
395 518 0 23
500 158 0 24
119 86 0 57
189 205 0 96
238 312 0 67
192 178 0 24
49 522 0 71
57 150 0 22
330 154 0 82
491 577 0 0
559 217 0 83
46 257 0 44
340 278 0 47
504 196 0 93
18 403 0 91
375 173 0 26
423 355 0 3
186 344 0 98
567 239 0 97
521 188 0 29
495 416 0 4
328 267 0 34
361 102 0 94
553 401 0 0
451 522 0 63
179 458 0 37
108 42 0 74
218 578 0 63
149 248 0 32
279 220 0 64
488 240 0 33
595 305 0 7
77 14 0 89
341 308 0 98
157 599 0 27
101 491 0 31
567 333 0 67
406 240 0 47
405 63 0 94
471 320 0 26
273 101 0 30
180 457 0 47
89 64 0 29
115 425 0 17
327 412 0 65
599 11 0 26
26 307 0 90
106 308 0 92
533 102 0 21
368 387 0 31
341 242 0 31
50 370 0 66
229 396 0 60
178 247 0 23
531 576 0 45
308 545 0 79
111 9 0 11
367 472 0 5
92 545 0 69
496 530 0 55
394 469 0 60
96 227 0 37
388 449 0 43
72 116 0 25
422 98 0 60
488 326 0 75
51 436 0 54
20 341 0 24
374 282 0 32
325 553 0 90
547 527 0 95
375 533 0 42
309 393 0 36
252 504 0 44
432 566 0 47
120 177 0 27
207 252 0 64
494 405 0 62
67 390 0 100
228 210 0 64
572 60 0 80
229 57 0 46
38 53 0 62
580 122 0 41
530 432 0 4
291 586 0 44
380 489 0 23
483 543 0 86
5 394 0 8
409 92 0 59
565 517 0 2
161 360 0 71
498 59 0 83
598 151 0 3
41 264 0 5
495 191 0 24
249 386 0 33
268 539 0 34
518 446 0 7
242 481 0 50
141 115 0 9
210 588 0 58
342 299 0 32
317 540 0 91
536 596 0 67
434 339 0 4
451 125 0 32
25 98 0 98
104 66 0 28
466 261 0 91
123 299 0 25
3 344 0 60
538 450 0 64
77 582 0 39
268 224 0 87
112 572 0 0
441 64 0 98
116 449 0 13
442 360 0 50
49 385 0 37
43 455 0 98
540 250 0 4
519 509 0 25
12 58 0 15
76 180 0 42
285 362 0 51
547 520 0 28
79 203 0 62
167 582 0 53
134 332 0 48
350 404 0 2
77 139 0 55
284 226 0 2
48 347 0 67
428 67 0 89
167 75 0 13
549 457 0 36
134 378 0 72
153 98 0 83
189 218 0 92
274 562 0 8
171 594 0 86
290 45 0 68
402 308 0 24
227 215 0 94
424 527 0 36
13 89 0 21
561 569 0 69
50 266 0 13
441 387 0 92
19 388 0 23
326 199 0 54
110 522 0 63
270 178 0 4
562 212 0 85
269 559 0 43
51 356 0 85
568 41 0 80
31 265 0 92
593 65 0 77
76 73 0 58
143 63 0 43
210 445 0 78
309 404 0 97
36 483 0 20
18 533 0 41
93 530 0 69
134 541 0 34
162 381 0 100
434 263 0 30
243 7 0 62
589 30 0 99
11 118 0 8
219 252 0 30
469 532 0 63
185 285 0 33
423 221 0 72
328 282 0 64
356 218 0 92
332 342 0 90
303 345 0 17
599 129 0 22
466 326 0 32
246 331 0 8
516 151 0 44
434 349 0 83
586 118 0 1
507 40 0 45
506 529 0 66
194 281 0 11
105 381 0 40
5 10 0 43
360 533 0 78
241 28 0 84
182 273 0 7
157 208 0 72
270 335 0 40
45 52 0 26
306 544 0 7
308 397 0 17
496 209 0 56
28 59 0 6
236 434 0 45
85 151 0 46
64 339 0 15
12 379 0 64
447 162 0 51
210 465 0 38
29 265 0 21
492 577 0 77
66 166 0 70
287 155 0 16
341 17 0 2
96 164 0 14
431 21 0 4
86 297 0 69
259 75 0 31
7 419 0 32
419 315 0 8
594 364 0 9
319 501 0 87
478 63 0 78
113 562 0 39
467 108 0 53
20 387 0 74
170 454 0 98
248 252 0 91
148 1 0 76
278 74 0 44
423 11 0 18
513 478 0 18
251 318 0 72
237 245 0 13
584 504 0 100
38 180 0 19
352 75 0 34
219 590 0 78
322 44 0 11
360 257 0 81
343 107 0 92
563 178 0 88
409 115 0 62
196 493 0 50
496 484 0 96
369 410 0 85
85 306 0 3
262 357 0 21
93 165 0 61
67 447 0 98
265 148 0 48
34 403 0 42
32 184 0 58
541 86 0 42
395 458 0 93
501 568 0 80
236 44 0 96
546 559 0 8
154 400 0 36
69 528 0 39
174 529 0 16
542 361 0 99
287 101 0 58
352 192 0 66
105 246 0 78
315 517 0 58
262 270 0 81
462 198 0 62
500 30 0 69
387 345 0 23
257 93 0 89
334 181 0 30
327 304 0 60
585 14 0 14
5 518 0 29
482 591 0 20
409 201 0 94
447 530 0 95
201 9 0 93
592 47 0 86
527 185 0 86
196 114 0 28
151 87 0 42
340 534 0 47
356 416 0 19
0 195 0 69
485 369 0 1
466 301 0 61
262 397 0 81
128 419 0 88
204 384 0 22
9 567 0 10
389 395 0 98
444 340 0 74
82 493 0 9
142 195 0 24
334 411 0 57
25 531 0 12
289 233 0 95
33 530 0 2
554 227 0 99
472 154 0 25
205 367 0 56
526 595 0 22
506 224 0 32
350 569 0 62
82 9 0 27
143 15 0 22
517 339 0 60
239 348 0 91
61 366 0 89
304 484 0 80
226 277 0 68
344 223 0 69
519 478 0 38
376 503 0 10
434 397 0 3
13 409 0 68
116 518 0 61
361 502 0 92
571 531 0 71
66 405 0 67
58 62 0 84
151 530 0 66
170 425 0 61
116 23 0 74
76 384 0 25
383 132 0 82
34 485 0 5
583 135 0 46
27 598 0 43
380 32 0 12
380 9 0 58
63 477 0 32
57 455 0 100
595 139 0 61
133 165 0 76
585 60 0 35
559 235 0 86
257 578 0 97
453 44 0 51
43 200 0 59
264 540 0 43
327 573 0 13
395 552 0 95
112 233 0 63
78 530 0 5
74 482 0 89
194 481 0 66
596 54 0 25
350 168 0 96
384 79 0 83
268 288 0 28
366 158 0 45
252 363 0 97
185 141 0 82
288 156 0 47
294 474 0 13
579 481 0 40
471 406 0 17
536 128 0 30
329 77 0 11
444 597 0 43
63 466 0 60
540 156 0 49
420 568 0 45
597 336 0 77
160 249 0 52
76 187 0 90
594 431 0 41
517 545 0 20
295 25 0 86
481 46 0 58
225 346 0 9
254 389 0 40
300 538 0 89
171 42 0 39
597 535 0 81
346 519 0 49
503 481 0 2
32 128 0 56
537 466 0 8
219 251 0 50
461 450 0 36
191 457 0 94
464 543 0 55
303 375 0 16
411 558 0 32
93 55 0 65
431 154 0 55
251 90 0 91
43 70 0 2
163 540 0 33
554 169 0 9
438 372 0 90
14 134 0 6
222 133 0 77
87 354 0 60
435 160 0 22
148 481 0 88
340 82 0 71
546 357 0 57
485 338 0 12
132 324 0 100
381 540 0 65
414 525 0 94
380 120 0 20
87 512 0 70
464 570 0 57
364 345 0 64
400 80 0 62
207 379 0 73
291 567 0 35
518 22 0 8
559 581 0 59
259 204 0 41
36 201 0 78
407 477 0 37
209 431 0 71
252 571 0 6
160 75 0 77
460 159 0 76
508 334 0 98
467 200 0 16
239 389 0 95
423 44 0 13
47 35 0 9
143 23 0 24
268 308 0 70
572 106 0 10
341 168 0 7
297 446 0 18
495 360 0 100
407 29 0 17
461 220 0 87
286 551 0 71
590 356 0 65
402 86 0 93
553 532 0 50
100 79 0 3
215 201 0 57
545 537 0 86
49 540 0 91
64 417 0 77
547 447 0 18
464 207 0 55
83 513 0 57
359 490 0 39
536 276 0 40
367 282 0 6
525 407 0 21
8 583 0 13
444 592 0 82
193 272 0 87
457 566 0 6
5 539 0 27
399 355 0 4
71 182 0 54
221 504 0 72
418 537 0 21
111 214 0 48
18 138 0 78
425 556 0 18
116 283 0 53
203 489 0 19
296 397 0 9
507 311 0 45
100 309 0 0
525 102 0 27
592 168 0 38
408 359 0 59
277 414 0 48
335 65 0 39
227 453 0 81
265 517 0 8
229 398 0 42
440 134 0 43
327 401 0 77
128 554 0 79
156 401 0 46
464 15 0 80
549 59 0 17
103 290 0 50
489 76 0 43
112 269 0 90
21 195 0 9
233 376 0 52
589 497 0 97
31 51 0 62
115 458 0 30
206 260 0 10
195 400 0 78
138 383 0 96
317 131 0 56
121 438 0 54
154 127 0 63
439 468 0 96
61 465 0 71
301 581 0 15
499 34 0 77
278 27 0 36
353 156 0 8
393 195 0 50
165 109 0 62
83 531 0 28
501 354 0 79
142 520 0 6
520 144 0 13
364 154 0 40
397 152 0 41
178 350 0 50
215 554 0 61
186 51 0 90
599 109 0 18
452 476 0 15
320 206 0 100
146 493 0 53
364 499 0 49
492 461 0 17
476 305 0 35
27 144 0 45
385 371 0 81
68 567 0 81
462 355 0 86
344 533 0 67
307 520 0 62
226 95 0 35
342 2 0 41
214 572 0 53
473 489 0 90
19 554 0 94
88 586 0 59
529 52 0 76
513 191 0 93
424 375 0 84
223 295 0 100
392 277 0 52
216 596 0 43
476 595 0 29
69 433 0 86
334 215 0 83
438 305 0 36
181 486 0 3
246 398 0 95
253 296 0 54
509 116 0 12
447 265 0 95
466 300 0 21
392 187 0 85
556 65 0 22
427 270 0 56
89 226 0 69
378 458 0 36
152 160 0 2
396 461 0 33
166 347 0 56
26 207 0 21
404 547 0 1
167 332 0 84
469 58 0 83
314 354 0 15
431 146 0 73
574 513 0 61
84 239 0 27
